consensus,function,placement,No. user,No. miner,No. minerNeighbours,init No. tx:,delay between fog node(ms),delay between end users(ms),upload bandwidth(KB/S),download bandwidth(KB/S),gossip,fail pending time(secs),queue limit,injection rate(per sec),tx per block,<-parameter / result->,final No. block,fail time(secs),average transaction pending time(ms),average block time(ms),simulation time(sec),total prepare time(sec),total upload time(sec),total download time(sec),total network delay time(sec),elapsed time(secs),average upload data(bytes),average download data(bytes)
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2200,100,<-parameter / result->,20,-1.0,137.85376906515003,23.174636363983158,0.4634927272796632,0.0008862018585205078,0.18125,0.090625,0.0,0.5651640892028809,1856.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2200,100,<-parameter / result->,20,-1.0,142.2258887167697,22.859101295471202,0.4571820259094241,0.0006535053253173828,0.18125,0.090625,0.0,0.4958994388580322,1856.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2200,100,<-parameter / result->,19,-1.0,135.5884141412011,21.42088739495528,0.40699686050415035,0.0005838871002197266,0.12914062499999995,0.06457031249999998,0.0,0.5842123031616211,1322.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2200,100,<-parameter / result->,22,-1.0,161.7573239088603,25.32148404554887,0.5570726490020752,0.0006241798400878906,0.199375,0.0996875,0.0,0.593510627746582,2041.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2200,100,<-parameter / result->,34,-1.0,210.36373084012223,32.80752069809859,1.115455703735352,0.0009372234344482422,0.46218750000000014,0.23109375000000007,0.0,0.9116075038909912,4732.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,35,-1.0,203.31556265186546,31.553634916033072,1.1043772220611576,0.0009295940399169922,0.47578125000000016,0.23789062500000008,0.0,0.9173026084899902,4872.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,25,-1.0,167.51611693185734,25.64200401306152,0.641050100326538,0.0008366107940673828,0.2265625,0.11328125,0.0,0.6856801509857178,2320.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,35,-1.0,205.40949800010392,31.254732949393148,1.0939156532287602,0.0009961128234863281,0.47578125000000016,0.23789062500000008,0.0,0.9134678840637207,4872.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,37,-1.0,210.52057308696146,31.852282446783967,1.1785344505310067,0.0011241436004638672,0.5029687500000002,0.2514843750000001,0.0,1.0221986770629883,5150.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,20,-1.0,140.17724960159592,21.472284793853763,0.4294456958770752,0.0005269050598144531,0.13593749999999996,0.06796874999999998,0.0,0.5239396095275879,1392.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,30,-1.0,190.78609907973214,29.066268603006982,0.8719880580902095,0.0011703968048095703,0.33984375000000006,0.16992187500000003,0.0,0.820408821105957,3480.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,36,-1.0,196.46177845945238,31.48214870029027,1.1333573532104497,0.0011744499206542969,0.48937500000000017,0.24468750000000009,0.0,0.9662418365478516,5011.2,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,23,-1.0,157.45530346414176,25.11056982952616,0.5775431060791016,0.0007114410400390625,0.2084375,0.10421875,0.0,0.6035420894622803,2134.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,152,7.046216077804579,591.273944921872,46.35668472239855,7.046216077804579,0.004862070083618164,2.7549999999999937,1.3774999999999968,0.0,7.014067888259888,28211.2,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2300,100,<-parameter / result->,24,-1.0,172.4716825751573,26.012457211812333,0.624298973083496,0.0006923675537109375,0.2175,0.10875,0.0,0.6416971683502197,2227.2,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,50,-1.0,231.12265890895395,33.64166736602788,1.682083368301394,0.002125263214111328,0.6796874999999997,0.33984374999999983,0.0,1.4318578243255615,6960.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,34,-1.0,195.13635440460305,29.70049381256102,1.0098167896270747,0.0010042190551757812,0.38515625000000014,0.19257812500000007,0.0,0.922461748123169,3944.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,49,-1.0,225.72110057878493,33.475596174901895,1.6403042125701928,0.0014798641204833984,0.6660937499999997,0.33304687499999985,0.0,1.446589708328247,6820.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,48,-1.0,226.5774891256289,33.08883329232538,1.5882639980316184,0.0016255378723144531,0.6524999999999997,0.3262499999999999,0.0,1.2812275886535645,6681.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,25,-1.0,162.4141139387367,25.509462356567383,0.6377365589141846,0.0007948875427246094,0.2265625,0.11328125,0.0,0.6682109832763672,2320.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,49,-1.0,229.9547376463726,33.23061378634711,1.6283000755310082,0.0014767646789550781,0.6660937499999997,0.33304687499999985,0.0,1.2834129333496094,6820.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,26,-1.0,166.97782892056347,25.534586906433102,0.6638992595672606,0.0007061958312988281,0.235625,0.1178125,0.0,0.6670694351196289,2412.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,21,-1.0,145.56117312873945,22.24264871506464,0.46709562301635743,0.0005595684051513672,0.14273437499999997,0.07136718749999998,0.0,0.5727713108062744,1461.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,81,-1.0,258.7398579281548,36.73433480439364,2.975481119155885,0.00220489501953125,1.2846093750000005,0.6423046875000002,0.0,2.2732598781585693,13154.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2400,100,<-parameter / result->,29,-1.0,178.52108123134352,27.227003821011234,0.7895831108093257,0.0009443759918212891,0.32851562500000003,0.16425781250000002,0.0,0.7960519790649414,3364.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,26,-1.0,157.05768697555752,24.480299949645993,0.6364877986907959,0.0006642341613769531,0.235625,0.1178125,0.0,0.68808913230896,2412.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,27,-1.0,171.07501465102126,25.56888827571162,0.6903599834442137,0.0006215572357177734,0.2446875,0.12234375,0.0,0.713416576385498,2505.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,53,-1.0,227.63993566867856,32.54104758208658,1.7246755218505885,0.0012865066528320312,0.7204687499999995,0.3602343749999998,0.0,1.3521721363067627,7377.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,34,-1.0,189.10908393983576,28.741819718304786,0.9772218704223627,0.0008492469787597656,0.38515625000000014,0.19257812500000007,0.0,0.8803439140319824,3944.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,26,-1.0,163.88873755146966,24.99370684990516,0.6498363780975341,0.0007469654083251953,0.235625,0.1178125,0.0,0.7009501457214355,2412.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,50,-1.0,216.81554359847135,32.26756572723393,1.6133782863616966,0.002469301223754883,0.6796874999999997,0.33984374999999983,0.0,1.3260362148284912,6960.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,34,-1.0,188.3670675086411,28.669613950392765,0.974766874313354,0.002097606658935547,0.38515625000000014,0.19257812500000007,0.0,0.9034957885742188,3944.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,26,-1.0,165.1778522185747,24.926096842839165,0.6480785179138183,0.0007266998291015625,0.235625,0.1178125,0.0,0.6962933540344238,2412.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,38,-1.0,202.01994644358422,29.86024680890535,1.1346893787384034,0.0010514259338378906,0.43046875000000023,0.21523437500000012,0.0,1.0604908466339111,4408.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2500,100,<-parameter / result->,26,-1.0,163.01643012894306,25.040877048785866,0.6510628032684326,0.0007741451263427734,0.235625,0.1178125,0.0,0.6976432800292969,2412.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,41,-1.0,200.16752566421064,29.139428022431172,1.194716548919678,0.0010921955108642578,0.4644531250000003,0.23222656250000015,0.0,1.092759132385254,4756.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,95,4.039982128143315,552.5413652801519,42.52612766466647,4.039982128143315,0.0030059814453125,1.5066406250000006,0.7533203125000003,0.0,4.577448129653931,15428.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,29,-1.0,168.47939407714432,25.973100333378223,0.7532199096679685,0.0008420944213867188,0.26281249999999995,0.13140624999999997,0.0,0.7992796897888184,2691.2,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,61,-1.0,231.7672712442124,32.39486756871963,1.976086921691898,0.0018305778503417969,0.8292187499999992,0.4146093749999996,0.0,1.7173659801483154,8491.2,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,105,4.4328004837036135,548.4034947649643,42.217147463843936,4.4328004837036135,0.003947257995605469,1.6652343750000007,0.8326171875000004,0.0,5.04279899597168,17052.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,86,-1.0,263.9804665330879,34.20499114103102,2.941629238128668,0.0029137134552001953,1.1690624999999997,0.5845312499999998,0.0,2.5848841667175293,11971.2,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,26,-1.0,150.6743290731534,23.824318739084095,0.6194322872161865,0.0009310245513916016,0.235625,0.1178125,0.0,0.6733713150024414,2412.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,30,-1.0,168.6493040520323,25.554741223653146,0.7666422367095944,0.0008611679077148438,0.2718749999999999,0.13593749999999996,0.0,0.8256614208221436,2784.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,35,-1.0,186.3446239496668,27.784306662423255,0.9724507331848139,0.0011649131774902344,0.39648437500000017,0.19824218750000008,0.0,0.9393563270568848,4060.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2600,100,<-parameter / result->,23,-1.0,149.1376340253668,22.016903835794196,0.5063887882232665,0.0006363391876220703,0.15632812499999998,0.07816406249999999,0.0,0.6287829875946045,1600.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,84,3.4855160808563252,530.1653805426192,41.494239057813395,3.4855160808563252,0.0023632049560546875,1.3321875000000005,0.6660937500000003,0.0,3.8931102752685547,13641.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,48,-1.0,206.87874482480683,29.651637872060157,1.4232786178588877,0.0012683868408203125,0.5437500000000004,0.2718750000000002,0.0,1.3037760257720947,5568.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,31,-1.0,170.6934243726668,25.44579905848348,0.7888197708129879,0.0007412433624267578,0.2809374999999999,0.14046874999999995,0.0,0.7901279926300049,2876.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,31,-1.0,169.52410869660716,25.078919010777618,0.7774464893341061,0.0008585453033447266,0.2809374999999999,0.14046874999999995,0.0,0.8165719509124756,2876.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,42,-1.0,195.2983688988141,28.39703105744862,1.192675304412842,0.000934600830078125,0.4757812500000003,0.23789062500000016,0.0,1.05720853805542,4872.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,104,-1.0,264.79423537655146,33.611056712957605,3.495549898147591,0.0034024715423583984,1.413750000000001,0.7068750000000005,0.0,3.1070289611816406,14476.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,24,-1.0,144.61600298040054,21.780538161595658,0.5227329158782958,0.0008642673492431641,0.163125,0.0815625,0.0,0.6293158531188965,1670.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,23,-1.0,144.2332168701615,21.01546287536621,0.48335564613342286,0.0008511543273925781,0.15632812499999998,0.07816406249999999,0.0,0.6045494079589844,1600.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,27,-1.0,151.86795204251368,23.372788252653898,0.6310652828216552,0.0009307861328125,0.2446875,0.12234375,0.0,0.7085647583007812,2505.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2700,100,<-parameter / result->,118,-1.0,285.166885888194,34.066064155708006,4.019795570373544,0.0039136409759521484,1.604062500000002,0.802031250000001,0.0,3.6795482635498047,16425.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,67,-1.0,228.528168227914,30.480127903952567,2.042168569564822,0.003175973892211914,0.7589843750000008,0.3794921875000004,0.0,2.083178997039795,7772.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,45,-1.0,189.05302444880712,28.0423747168647,1.2619068622589116,0.0014750957489013672,0.5097656250000003,0.25488281250000017,0.0,1.2402634620666504,5220.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,68,2.7870421600341797,498.16814041137684,40.9859141181497,2.7870421600341797,0.0020437240600585938,1.0784375000000004,0.5392187500000002,0.0,3.172079563140869,11043.2,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,64,-1.0,223.8869247544017,30.387578904628793,1.9448050498962428,0.0020411014556884766,0.7250000000000008,0.3625000000000004,0.0,1.8331325054168701,7424.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,25,-1.0,144.43900830585727,21.741828918457042,0.543545722961426,0.0007507801055908203,0.169921875,0.0849609375,0.0,0.6833305358886719,1740.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,24,-1.0,132.22225017515058,20.589677095413208,0.494152250289917,0.0005772113800048828,0.163125,0.0815625,0.0,0.6112058162689209,1670.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,37,-1.0,191.20237345537316,26.29322515951619,0.972849330902099,0.0011718273162841797,0.33531249999999974,0.16765624999999987,0.0,1.0428385734558105,3433.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,32,-1.0,161.4701741800617,24.79995965957641,0.793598709106445,0.0011239051818847656,0.28999999999999987,0.14499999999999993,0.0,0.8746423721313477,2969.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,58,-1.0,206.01833459827733,29.760850709060172,1.72612934112549,0.00141143798828125,0.6570312500000006,0.3285156250000003,0.0,1.5607588291168213,6728.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2800,100,<-parameter / result->,34,-1.0,171.75611435573234,25.460691171533906,0.8656634998321528,0.0007863044738769531,0.3081249999999998,0.1540624999999999,0.0,0.8774237632751465,3155.2,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,39,-1.0,185.96117466413034,26.057136242206266,1.0162283134460444,0.0009253025054931641,0.3534374999999997,0.17671874999999984,0.0,1.0165529251098633,3619.2,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,135,-1.0,266.8128929276657,32.06759028964574,4.3291246891021755,0.0031762123107910156,1.5292968749999971,0.7646484374999986,0.0,3.8957531452178955,15660.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,51,2.107834949493406,493.6603684200954,41.330097048890316,2.107834949493406,0.0014522075653076172,0.8088281250000003,0.40441406250000017,0.0,2.5349111557006836,8282.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,94,-1.0,243.92673727645578,30.921336437793546,2.906605625152593,0.003068685531616211,1.0648437500000008,0.5324218750000004,0.0,2.689669132232666,10904.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,37,-1.0,175.37342190418718,25.528487901429855,0.9445540523529047,0.001569509506225586,0.33531249999999974,0.16765624999999987,0.0,0.9511535167694092,3433.6,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,36,-1.0,170.59245607845597,25.171945624881303,0.906190042495727,0.0013489723205566406,0.32624999999999976,0.16312499999999988,0.0,0.9705140590667725,3340.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,25,-1.0,139.02502663281498,21.139450073242188,0.5284862518310547,0.0005908012390136719,0.169921875,0.0849609375,0.0,0.6309041976928711,1740.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,89,3.41439526557923,477.00818648070515,38.36399174808123,3.41439526557923,0.002515554428100586,1.2098437499999999,0.6049218749999999,0.0,3.9629640579223633,12388.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,34,-1.0,173.7231178334918,24.178786558263464,0.8220787429809577,0.0010128021240234375,0.23109375000000007,0.11554687500000003,0.0,1.015042781829834,2366.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,87,3.348228158950812,469.5729561268607,38.48538113736565,3.348228158950812,0.0028123855590820312,1.1826562499999997,0.5913281249999999,0.0,4.0535430908203125,12110.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,62,2.405910196304325,473.331779618418,38.80500316619879,2.405910196304325,0.002046823501586914,0.8428124999999992,0.4214062499999996,0.0,3.1381571292877197,8630.4,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,41,-1.0,169.40406486362625,25.21902247173029,1.033979921340942,0.001264333724975586,0.37156249999999963,0.18578124999999981,0.0,1.1497023105621338,3804.8,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,156,5.533734178543083,436.6633718319423,35.472654990660786,5.533734178543083,0.005556344985961914,1.7671874999999952,0.8835937499999976,0.0,6.848504066467285,18096.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,205,7.168191432952856,479.9504447960252,34.96678747781881,7.168191432952856,0.006323814392089844,2.322265624999991,1.1611328124999956,0.0,9.231773138046265,23780.0,0.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,196,6.867110109329203,445.16952828485006,35.03627606800613,6.867110109329203,0.005738496780395508,2.220312499999992,1.110156249999996,0.0,8.011451721191406,22736.0,0.0
