consensus,function,placement,No. user,No. miner,No. minerNeighbours,init No. tx:,delay between fog node(ms),delay between end users(ms),upload bandwidth(KB/S),download bandwidth(KB/S),gossip,fail pending time(secs),queue limit,injection rate(per sec),tx per block,<-parameter / result->,final No. block,fail time(secs),average transaction pending time(ms),average block time(ms),simulation time(sec),total prepare time(sec),total upload time(sec),total download time(sec),total network delay time(sec),elapsed time(secs),average upload data(bytes),average download data(bytes)
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,22,-1.0,80.7650918395463,19.51503797010942,0.4293308353424073,0.00021505355834960938,0.199375,0.0996875,0.0,0.13602685928344727,2041.6,510.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,62,2.4892083835601806,232.92915948437107,40.14852231548678,2.4892083835601806,0.0005698204040527344,1.1237499999999983,0.5618749999999991,0.0,0.8197014331817627,11507.2,1438.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,22,-1.0,81.54007275312459,19.32947245511142,0.42524839401245124,0.0002048015594482422,0.199375,0.0996875,0.0,0.13181662559509277,2041.6,510.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,18,-1.0,68.54745396177424,15.483463075425886,0.278702335357666,0.00016641616821289062,0.12234374999999995,0.06117187499999997,0.0,0.10127711296081543,1252.8,417.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,2900,100,<-parameter / result->,22,-1.0,81.17550664088297,19.469684254039418,0.42833305358886725,0.0002090930938720703,0.199375,0.0996875,0.0,0.1359574794769287,2041.6,510.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,18,-1.0,66.45316531911119,15.292489793565535,0.27526481628417965,0.00021719932556152344,0.12234374999999995,0.06117187499999997,0.0,0.09694218635559082,1252.8,417.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,59,2.3155421638488765,225.8365001209711,39.246477353370786,2.3155421638488765,0.0005145072937011719,1.0693749999999984,0.5346874999999992,0.0,0.72550368309021,10950.4,1368.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,18,-1.0,68.79078623818305,15.433289210001625,0.27779920578002926,0.00012683868408203125,0.12234374999999995,0.06117187499999997,0.0,0.09933233261108398,1252.8,417.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,23,-1.0,80.36291338837549,19.468135004458222,0.44776710510253914,0.00019621849060058594,0.2084375,0.10421875,0.0,0.14088201522827148,2134.4,533.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,18,-1.0,68.46207607487392,15.531120300292967,0.2795601654052734,0.00017595291137695312,0.12234374999999995,0.06117187499999997,0.0,0.10253715515136719,1252.8,417.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,18,-1.0,68.34935958527605,15.4040961795383,0.2772737312316894,0.0001277923583984375,0.12234374999999995,0.06117187499999997,0.0,0.09922194480895996,1252.8,417.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,85,3.168573331832891,185.49715562820475,37.27733331568107,3.168573331832891,0.0007753372192382812,1.1554687499999996,0.5777343749999998,0.0,1.4544122219085693,11832.0,1972.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,21,-1.0,77.61015171515514,18.239790144420805,0.3830355930328369,0.00014662742614746094,0.1903125,0.09515625,0.0,0.10206794738769531,1948.8,487.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,73,2.7838155937194826,208.58544129280185,38.13446018793812,2.7838155937194826,0.0006494522094726562,1.1577343750000004,0.5788671875000002,0.0,1.0632579326629639,11855.2,1693.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,3000,100,<-parameter / result->,98,3.6050808906555223,134.93929740847412,36.78653970056656,3.6050808906555223,0.001026153564453125,1.1101562500000004,0.5550781250000002,0.0,1.9637696743011475,11368.0,2273.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,9,-1.0,56.38243398050418,22.432343165079757,0.2018910884857178,7.700920104980469e-05,0.10195312499999998,0.05097656249999999,0.0,0.05253863334655762,1044.0,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,8,-1.0,46.950733724032936,18.335776329040527,0.14668621063232423,5.817413330078125e-05,0.0725,0.03625,0.0,0.041475534439086914,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,7,-1.0,35.117168250688756,13.617198126656666,0.09532038688659666,4.887580871582031e-05,0.047578125,0.0237890625,0.0,0.0263063907623291,487.2,162.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,9,-1.0,52.33791459640953,21.146578258938263,0.19031920433044436,6.341934204101562e-05,0.10195312499999998,0.05097656249999999,0.0,0.04029679298400879,1044.0,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,8,-1.0,43.87417671806585,17.301605939865112,0.1384128475189209,5.7220458984375e-05,0.0725,0.03625,0.0,0.032335758209228516,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,9,-1.0,53.42666150221892,21.539174185858837,0.19385256767272951,7.724761962890625e-05,0.10195312499999998,0.05097656249999999,0.0,0.04379582405090332,1044.0,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,10,-1.0,62.23029211997995,25.12213706970215,0.2512213706970215,6.842613220214844e-05,0.1359375,0.06796875,0.0,0.05057406425476074,1392.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,10,-1.0,60.838917502874125,24.55093383789062,0.24550933837890623,7.033348083496094e-05,0.1359375,0.06796875,0.0,0.044629573822021484,1392.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,10,-1.0,61.51567285319416,24.799938201904297,0.24799938201904295,7.319450378417969e-05,0.1359375,0.06796875,0.0,0.04745221138000488,1392.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4500,200,<-parameter / result->,8,-1.0,42.997684453875834,17.325179576873776,0.13860143661499022,5.5789947509765625e-05,0.0725,0.03625,0.0,0.03243827819824219,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,54,2.5848280334472657,109.73899483239192,47.867185804578995,2.5848280334472657,0.0005190372467041016,0.9787499999999986,0.4893749999999993,0.0,1.1342899799346924,10022.4,1252.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,12,-1.0,63.86651520653561,26.695961952209473,0.3203515434265137,9.274482727050781e-05,0.16312499999999996,0.08156249999999998,0.0,0.08022308349609375,1670.4,278.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,12,-1.0,64.06572191188691,26.773308912913006,0.32127970695495606,8.893013000488281e-05,0.16312499999999996,0.08156249999999998,0.0,0.0826718807220459,1670.4,278.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,12,-1.0,64.00813326684955,26.97761376698812,0.3237313652038574,8.821487426757812e-05,0.16312499999999996,0.08156249999999998,0.0,0.08318543434143066,1670.4,278.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,12,-1.0,63.3109012497568,26.66500727335612,0.31998008728027344,8.869171142578125e-05,0.16312499999999996,0.08156249999999998,0.0,0.08020520210266113,1670.4,278.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,12,-1.0,63.0287670925871,26.713922818501793,0.3205670738220215,8.893013000488281e-05,0.16312499999999996,0.08156249999999998,0.0,0.08017110824584961,1670.4,278.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,8,-1.0,47.62565831669039,18.582956790924072,0.1486636543273926,6.151199340820312e-05,0.0725,0.03625,0.0,0.04446077346801758,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,8,-1.0,47.87467108432598,18.68836760520935,0.14950694084167482,5.8650970458984375e-05,0.0725,0.03625,0.0,0.04378557205200195,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,10,-1.0,56.464504938463584,23.08733463287354,0.23087334632873538,7.390975952148438e-05,0.11328124999999997,0.056640624999999986,0.0,0.0641624927520752,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4600,200,<-parameter / result->,7,-1.0,35.62261707180149,13.672545296805243,0.0957078170776367,4.5299530029296875e-05,0.047578125,0.0237890625,0.0,0.026517152786254883,487.2,162.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,7,-1.0,34.957245542218786,13.588519777570449,0.09511963844299315,5.0067901611328125e-05,0.047578125,0.0237890625,0.0,0.026416540145874023,487.2,162.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,9,-1.0,53.889869938864706,21.476708518134227,0.19329037666320803,5.9604644775390625e-05,0.10195312499999998,0.05097656249999999,0.0,0.04305100440979004,1044.0,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,9,-1.0,53.17613149635476,21.25323083665636,0.19127907752990725,6.198883056640625e-05,0.10195312499999998,0.05097656249999999,0.0,0.04119086265563965,1044.0,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,9,-1.0,52.857472405870965,21.378109190199112,0.19240298271179201,6.461143493652344e-05,0.10195312499999998,0.05097656249999999,0.0,0.04246020317077637,1044.0,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,7,-1.0,35.840876915671615,13.71263367789132,0.09598843574523924,4.8160552978515625e-05,0.047578125,0.0237890625,0.0,0.027177095413208008,487.2,162.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,14,-1.0,69.92666531120967,29.723828860691626,0.41613360404968275,9.846687316894531e-05,0.22203125000000004,0.11101562500000002,0.0,0.08730268478393555,2273.6,324.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,7,-1.0,35.22367212353667,13.853709357125416,0.09697596549987791,5.030632019042969e-05,0.047578125,0.0237890625,0.0,0.028012990951538086,487.2,162.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,9,-1.0,53.3424464625317,21.238289939032665,0.19114460945129397,9.417533874511719e-05,0.10195312499999998,0.05097656249999999,0.0,0.042601823806762695,1044.0,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,9,-1.0,52.71533566153801,21.1473200056288,0.1903258800506592,6.365776062011719e-05,0.10195312499999998,0.05097656249999999,0.0,0.04024839401245117,1044.0,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4700,200,<-parameter / result->,9,-1.0,52.51361945340018,21.099927690294056,0.1898993492126465,6.389617919921875e-05,0.10195312499999998,0.05097656249999999,0.0,0.039823055267333984,1044.0,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,49,2.258174028396606,114.0266294907548,46.08518425299196,2.258174028396606,0.0004570484161376953,0.8881249999999988,0.4440624999999994,0.0,0.9432969093322754,9094.4,1136.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,10,-1.0,55.3491056269219,22.550988197326664,0.22550988197326663,7.462501525878906e-05,0.11328124999999997,0.056640624999999986,0.0,0.059821128845214844,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,19,-1.0,69.30483911457938,32.5725911792956,0.6188792324066164,0.00014901161193847656,0.30132812500000006,0.15066406250000003,0.0,0.1745924949645996,3085.6,440.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,12,-1.0,64.9510860522786,26.70094887415568,0.32041138648986817,9.036064147949219e-05,0.16312499999999996,0.08156249999999998,0.0,0.0805051326751709,1670.4,278.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,10,-1.0,56.360153300421594,22.569942474365238,0.22569942474365237,7.748603820800781e-05,0.11328124999999997,0.056640624999999986,0.0,0.06009507179260254,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,8,-1.0,37.90644806015087,15.152988433837889,0.12122390747070311,5.936622619628906e-05,0.054375,0.0271875,0.0,0.04249978065490723,556.8,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,18,-1.0,69.68999601612231,32.32777224646675,0.5818999004364015,0.0001595020294189453,0.28546875000000005,0.14273437500000002,0.0,0.15987801551818848,2923.2,417.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,10,-1.0,51.200483909096675,21.536564826965336,0.21536564826965335,6.842613220214844e-05,0.11328124999999997,0.056640624999999986,0.0,0.048459768295288086,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,12,-1.0,59.85157209787608,25.711193879445396,0.30853432655334473,0.00013256072998046875,0.16312499999999996,0.08156249999999998,0.0,0.06774091720581055,1670.4,278.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4800,200,<-parameter / result->,8,-1.0,45.919422110046774,17.900304794311523,0.1432024383544922,5.7220458984375e-05,0.0725,0.03625,0.0,0.037087440490722656,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,8,-1.0,44.179689831736674,17.703430652618408,0.14162744522094728,8.0108642578125e-05,0.0725,0.03625,0.0,0.03585362434387207,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,8,-1.0,44.41127013318852,17.51615285873413,0.14012922286987306,5.4836273193359375e-05,0.0725,0.03625,0.0,0.03402400016784668,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,7,-1.0,36.39005911725983,13.90827315194266,0.09735791206359862,5.054473876953125e-05,0.047578125,0.0237890625,0.0,0.028305768966674805,487.2,162.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,8,-1.0,43.94466582546507,17.344104051589966,0.13875283241271974,8.845329284667969e-05,0.0725,0.03625,0.0,0.032717227935791016,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,7,-1.0,35.903763976001486,13.862837382725305,0.09703986167907713,5.125999450683594e-05,0.047578125,0.0237890625,0.0,0.028073787689208984,487.2,162.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,9,-1.0,44.20045146942136,18.154300053914383,0.16338870048522947,6.270408630371094e-05,0.0815625,0.04078125,0.0,0.04440879821777344,835.2,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,10,-1.0,52.18935502196413,21.5463399887085,0.215463399887085,7.033348083496094e-05,0.11328124999999997,0.056640624999999986,0.0,0.049268245697021484,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,9,-1.0,43.8920810051726,18.283946779039177,0.16455552101135257,6.413459777832031e-05,0.0815625,0.04078125,0.0,0.04525351524353027,835.2,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,8,-1.0,43.87241547874307,17.429338693618774,0.1394347095489502,5.8650970458984375e-05,0.0725,0.03625,0.0,0.033521413803100586,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,4900,200,<-parameter / result->,10,-1.0,52.659844763484976,21.672320365905765,0.21672320365905764,7.653236389160156e-05,0.11328124999999997,0.056640624999999986,0.0,0.050325632095336914,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,9,-1.0,44.09719828224963,17.876251008775498,0.16088625907897947,6.723403930664062e-05,0.0815625,0.04078125,0.0,0.04196357727050781,835.2,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,8,-1.0,43.842955624660064,17.192887067794796,0.13754309654235838,5.4836273193359375e-05,0.0725,0.03625,0.0,0.031577110290527344,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,19,-1.0,66.52256817064831,31.42892235203794,0.5971495246887208,0.00013875961303710938,0.30132812500000006,0.15066406250000003,0.0,0.1503593921661377,3085.6,440.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,8,-1.0,44.682856535911526,17.406808137893673,0.1392544651031494,5.316734313964844e-05,0.0725,0.03625,0.0,0.03293418884277344,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,7,-1.0,35.19586212725365,13.73565810067313,0.0961496067047119,4.8160552978515625e-05,0.047578125,0.0237890625,0.0,0.027033090591430664,487.2,162.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,10,-1.0,52.08850329528088,21.552705764770508,0.2155270576477051,7.2479248046875e-05,0.11328124999999997,0.056640624999999986,0.0,0.04858827590942383,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,7,-1.0,35.595156849709724,13.531673976353234,0.09472171783447264,4.9591064453125e-05,0.047578125,0.0237890625,0.0,0.0256655216217041,487.2,162.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,13,-1.0,63.08660407223137,26.658044228186974,0.34655457496643066,9.632110595703125e-05,0.17671874999999995,0.08835937499999998,0.0,0.08605766296386719,1809.6,301.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,10,-1.0,51.92069302434505,21.503090858459476,0.21503090858459475,7.009506225585938e-05,0.11328124999999997,0.056640624999999986,0.0,0.04819369316101074,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5000,200,<-parameter / result->,8,-1.0,43.82898011001038,17.407493591308594,0.13925994873046876,5.698204040527344e-05,0.0725,0.03625,0.0,0.033327579498291016,742.4,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,10,-1.0,51.63049483323363,21.582865715026855,0.21582865715026858,7.224082946777344e-05,0.11328124999999997,0.056640624999999986,0.0,0.04893779754638672,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,9,-1.0,43.66204236901321,18.115967644585506,0.16304370880126956,6.198883056640625e-05,0.0815625,0.04078125,0.0,0.043851375579833984,835.2,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,8,-1.0,34.823052239593714,14.003185033798216,0.11202548027038572,5.507469177246094e-05,0.054375,0.0271875,0.0,0.03326225280761719,556.8,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,10,-1.0,53.37588722382362,21.829891204833988,0.21829891204833987,9.894371032714844e-05,0.11328124999999997,0.056640624999999986,0.0,0.051523685455322266,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,8,-1.0,34.83113240843418,14.05060052871704,0.11240480422973631,5.53131103515625e-05,0.054375,0.0271875,0.0,0.03365921974182129,556.8,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,10,-1.0,54.24232134415259,21.718502044677738,0.21718502044677737,7.367134094238281e-05,0.11328124999999997,0.056640624999999986,0.0,0.05060887336730957,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,13,-1.0,59.68949086760874,25.874252319335938,0.3363652801513672,9.441375732421875e-05,0.17671874999999995,0.08835937499999998,0.0,0.0762631893157959,1809.6,301.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,51,2.2155257606506336,98.30415858754934,43.44168158138497,2.2155257606506336,0.0005023479461669922,0.8088281250000003,0.40441406250000017,0.0,1.0189733505249023,8282.4,1183.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,50,2.167826652526854,105.87814817905449,43.35653305053708,2.167826652526854,0.0004870891571044922,0.7929687500000003,0.39648437500000017,0.0,0.9962527751922607,8120.0,1160.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5100,200,<-parameter / result->,11,-1.0,55.28515954057418,22.974564812400125,0.2527202129364014,9.894371032714844e-05,0.12460937499999997,0.06230468749999998,0.0,0.07094860076904297,1276.0,255.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,11,-1.0,54.81255317184995,22.788771716031164,0.2506764888763428,8.273124694824219e-05,0.12460937499999997,0.06230468749999998,0.0,0.06724381446838379,1276.0,255.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,49,2.0946522808074937,108.21514304414104,42.74800573076518,2.0946522808074937,0.0004515647888183594,0.7771093750000003,0.38855468750000016,0.0,0.9452433586120605,7957.6,1136.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,11,-1.0,55.88536981604571,22.889796170321382,0.2517877578735352,0.0002155303955078125,0.12460937499999997,0.06230468749999998,0.0,0.06954526901245117,1276.0,255.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,11,-1.0,56.42235768984447,23.140850934115328,0.2545493602752686,8.177757263183594e-05,0.12460937499999997,0.06230468749999998,0.0,0.07166743278503418,1276.0,255.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,11,-1.0,53.9010232686997,22.62755740772594,0.24890313148498538,8.845329284667969e-05,0.12460937499999997,0.06230468749999998,0.0,0.06539773941040039,1276.0,255.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,11,-1.0,51.722046784599044,22.046076167713515,0.24250683784484867,7.724761962890625e-05,0.12460937499999997,0.06230468749999998,0.0,0.05889153480529785,1276.0,255.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,10,-1.0,52.756766933035216,21.61223888397217,0.2161223888397217,7.343292236328125e-05,0.11328124999999997,0.056640624999999986,0.0,0.049654483795166016,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,9,-1.0,44.027788735315966,18.015858332316082,0.16214272499084476,6.318092346191406e-05,0.0815625,0.04078125,0.0,0.04329490661621094,835.2,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,13,-1.0,60.964778041839615,25.950142787053036,0.33735185623168945,9.584426879882812e-05,0.17671874999999995,0.08835937499999998,0.0,0.07632684707641602,1809.6,301.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5200,200,<-parameter / result->,10,-1.0,52.79398430974812,21.440005302429203,0.21440005302429202,7.390975952148438e-05,0.11328124999999997,0.056640624999999986,0.0,0.048798561096191406,1160.0,232.0
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,11,-1.0,50.985055132675384,21.74334959550338,0.23917684555053714,7.748603820800781e-05,0.12460937499999997,0.06230468749999998,0.0,0.056589365005493164,1276.0,255.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,9,-1.0,44.035985144763636,17.99561924404568,0.16196057319641113,7.009506225585938e-05,0.0815625,0.04078125,0.0,0.04297184944152832,835.2,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,11,-1.0,52.03070253341219,22.049088911576707,0.24253997802734378,7.605552673339844e-05,0.12460937499999997,0.06230468749999998,0.0,0.0591130256652832,1276.0,255.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,8,-1.0,36.047112677531395,14.139918088912962,0.1131193447113037,7.367134094238281e-05,0.054375,0.0271875,0.0,0.0346989631652832,556.8,185.6
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,11,-1.0,51.643788365639445,21.96906696666371,0.24165973663330081,7.510185241699219e-05,0.12460937499999997,0.06230468749999998,0.0,0.059165000915527344,1276.0,255.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,9,-1.0,43.23754950040512,17.874794006347656,0.16087314605712894,6.341934204101562e-05,0.0815625,0.04078125,0.0,0.04137587547302246,835.2,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,14,-1.0,59.88729120328509,26.235013689313615,0.3672901916503906,0.00010251998901367188,0.19031249999999994,0.09515624999999997,0.0,0.08677196502685547,1948.8,324.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,47,1.9648857879638657,103.75394511527223,41.80608059497586,1.9648857879638657,0.0004303455352783203,0.7453906250000003,0.37269531250000015,0.0,0.8623952865600586,7632.8,1090.4
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,16,-1.0,59.08517777788439,27.73475170135498,0.44375602722167967,0.00011539459228515625,0.21749999999999992,0.10874999999999996,0.0,0.12242650985717773,2227.2,371.2
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5300,200,<-parameter / result->,9,-1.0,44.45965754387035,18.098775015936962,0.16288897514343265,6.628036499023438e-05,0.0815625,0.04078125,0.0,0.0443425178527832,835.2,208.8
2,1,2,10,10,3,1000,0,0,100.0,200.0,False,-2,2000,5400,200,<-parameter / result->,15,-1.0,58.71239088813344,26.493695576985676,0.39740543365478515,0.00011277198791503906,0.20390624999999993,0.10195312499999996,0.0,0.09611129760742188,2088.0,348.0
