No. user,No. miner,No. minerNeighbours,init No. tx:,delay between fog node(ms),delay between end users(ms),upload bandwidth(KB/S),download bandwidth(KB/S),gossip,fail pending time(secs),queue limit,injection rate(per sec),tx per block,<-parameter / result->,final No. block,fail time(secs),average transaction pending time(ms),average block time(ms),average uploadtime(ms),average downloadtime(ms),simulation time(sec),total upload time(sec),total download time(sec),total network delay time(sec),elapsed time(secs)
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,150,300,<-parameter / result->,8,-1.0,2202.693112447648,1272.689938545227,848.175048828125,424.0875244140625,10.181519508361816,6.785400390625,3.3927001953125,0.0,0.011120796203613281
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,150,300,<-parameter / result->,8,-1.0,2214.994445529465,1270.8680689334867,846.96044921875,423.480224609375,10.166944551467894,6.77568359375,3.387841796875,0.0,0.011098623275756836
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,9,-1.0,2233.4354037917037,1304.201751285129,869.1840277777777,434.59201388888886,11.73781576156616,7.82265625,3.911328125,0.0,0.012403011322021484
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,22,-1.0,2719.996531874274,1666.4974633130164,1110.703125,555.3515625,36.66294419288636,24.43546875,12.217734375,0.0,0.03448963165283203
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,6,-1.0,1822.7163830486254,1004.4654369354247,669.3684895833334,334.6842447916667,6.0267926216125485,4.0162109375,2.00810546875,0.0,0.0076541900634765625
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,22,-1.0,2725.1883041705205,1666.911216215654,1110.977450284091,555.4887251420455,36.672046756744386,24.441503906250002,12.220751953125001,0.0,0.03446674346923828
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,9,-1.0,2250.3441552737418,1305.056847466363,869.7482638888888,434.8741319444444,11.745511627197267,7.8277343749999995,3.9138671874999997,0.0,0.012581348419189453
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,22,-1.0,2710.471576111826,1661.7259766838765,1107.5177556818178,553.7588778409089,36.557971487045286,24.365390624999993,12.182695312499996,0.0,0.034093379974365234
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,9,-1.0,2231.4670586478933,1307.2197861141628,871.1914062499999,435.59570312499994,11.764978075027464,7.84072265625,3.920361328125,0.0,0.012462615966796875
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,60,118.75951139450069,5361.429706068469,1979.3251899083448,1319.2459309895835,659.6229654947917,118.75951139450069,79.154755859375,39.5773779296875,0.0,0.10546398162841797
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,22,-1.0,2721.486381154671,1667.4187512831252,1111.3130326704545,555.6565163352273,36.68321252822875,24.44888671875,12.224443359375,0.0,0.03475356101989746
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,160,300,<-parameter / result->,9,-1.0,2247.7911122449823,1309.3163490295412,872.5911458333333,436.29557291666663,11.78384714126587,7.853320312499999,3.9266601562499996,0.0,0.012397050857543945
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,7,-1.0,1750.2487451135707,981.9836834498814,654.375,327.1875,6.87388578414917,4.580625,2.2903125,0.0,0.008603572845458984
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,11,-1.0,2202.147396949673,1318.425221876665,878.6621093749999,439.33105468749994,14.502677440643314,9.665283203124998,4.832641601562499,0.0,0.015113592147827148
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,55,-1.0,2785.9203033629306,1688.189694144509,1125.161931818182,562.580965909091,92.850433177948,61.88390625000001,30.941953125000005,0.0,0.08770442008972168
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,7,-1.0,1767.9034607465655,989.8613452911379,659.6261160714286,329.8130580357143,6.929029417037965,4.6173828125,2.30869140625,0.0,0.008733272552490234
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,11,-1.0,2224.2732687712037,1327.7399496598675,884.872159090909,442.4360795454545,14.605139446258544,9.733593749999999,4.8667968749999995,0.0,0.015246868133544922
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,11,-1.0,2211.7428612452795,1318.0202310735528,878.3913352272726,439.1956676136363,14.498222541809081,9.662304687499999,4.8311523437499995,0.0,0.015357732772827148
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,5,-1.0,1370.6456146304888,717.8845863342286,478.2890625,239.14453125,3.589422931671143,2.3914453125,1.19572265625,0.0,0.0061147212982177734
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,11,-1.0,2205.3373927315242,1321.9752008264718,881.0280539772729,440.51402698863643,14.541727209091189,9.691308593750001,4.845654296875001,0.0,0.015399932861328125
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,7,-1.0,1753.5178447978885,992.8361211504254,661.607142857143,330.8035714285715,6.949852848052978,4.6312500000000005,2.3156250000000003,0.0,0.009392499923706055
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,170,300,<-parameter / result->,5,-1.0,1365.4181816516636,723.2097072601318,481.857421875,240.9287109375,3.616048536300659,2.409287109375,1.2046435546875,0.0,0.005701541900634766
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,7,-1.0,1839.5443235802068,1025.5362442561557,683.3984375,341.69921875,7.17875370979309,4.7837890624999995,2.3918945312499997,0.0,0.009094476699829102
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,7,-1.0,1832.3010397869125,1025.5331707000732,683.4040178571429,341.70200892857144,7.178732194900513,4.783828125,2.3919140625,0.0,0.008942842483520508
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,7,-1.0,1831.813197145044,1025.647974014282,683.4821428571428,341.7410714285714,7.179535818099975,4.784375,2.3921875,0.0,0.008852481842041016
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,133,227.2608190345764,4715.768329135886,1708.727962665988,1138.8501527255644,569.4250763627822,227.2608190345764,151.46707031250006,75.73353515625003,0.0,0.21361327171325684
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,6,-1.0,1299.2340610088966,694.3659257888794,462.64160156250006,231.32080078125003,4.166195554733276,2.7758496093750002,1.3879248046875001,0.0,0.006542682647705078
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,131,223.90436873435974,4707.21096500389,1709.1936544607613,1139.1609017175567,569.5804508587784,223.90436873435974,149.23007812499995,74.61503906249997,0.0,0.21923375129699707
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,14,-1.0,2234.9905215508797,1353.5098007747106,902.0472935267857,451.02364676339283,18.949137210845947,12.628662109375,6.3143310546875,0.0,0.01966714859008789
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,14,-1.0,2250.3275270777185,1355.6664398738315,903.4842354910714,451.7421177455357,18.97933015823364,12.648779296875,6.3243896484375,0.0,0.019942045211791992
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,128,218.92981566429134,4681.223189952692,1710.3891848772762,1139.9592590332031,569.9796295166016,218.92981566429134,145.91478515625,72.957392578125,0.0,0.20439410209655762
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,180,300,<-parameter / result->,132,225.6107705688477,4684.027925681342,1709.1725043094523,1139.147283380682,569.573641690341,225.6107705688477,150.36744140625,75.183720703125,0.0,0.21267461776733398
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,6,-1.0,1313.4317012330555,707.0723724365234,471.1132812499999,235.55664062499994,4.24243423461914,2.8266796874999995,1.4133398437499998,0.0,0.006517887115478516
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,20,-1.0,2306.220636784744,1384.4502210617065,922.6684570312502,461.3342285156251,27.689004421234127,18.453369140625004,9.226684570312502,0.0,0.028809070587158203
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,6,-1.0,1310.2603359615114,711.6299438476562,474.15039062500006,237.07519531250003,4.269779663085937,2.8449023437500003,1.4224511718750001,0.0,0.006824016571044922
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,20,-1.0,2262.2390179027448,1378.7091565132146,918.8427734374998,459.4213867187499,27.57418313026429,18.376855468749994,9.188427734374997,0.0,0.028638124465942383
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,49,82.71886312484742,4497.472008334067,1688.1400637723962,1125.1279496173465,562.5639748086733,82.71886312484742,55.131269531249984,27.565634765624992,0.0,0.07887983322143555
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,48,81.12987631797786,4496.59553346302,1690.2057566245387,1126.5063476562498,563.2531738281249,81.12987631797786,54.072304687499994,27.036152343749997,0.0,0.07709169387817383
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,20,-1.0,2272.1023171260385,1385.6240916252134,923.45458984375,461.727294921875,27.712481832504267,18.469091796875,9.2345458984375,0.0,0.0283505916595459
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,20,-1.0,2243.593574522961,1378.688404560089,918.8208007812499,459.41040039062494,27.57376809120178,18.376416015624997,9.188208007812499,0.0,0.028888463973999023
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,19,-1.0,2266.0431933298255,1374.2133868368048,915.8408717105262,457.9204358552631,26.11005434989929,17.4009765625,8.70048828125,0.0,0.027124404907226562
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,190,300,<-parameter / result->,47,79.52393140792846,4467.654023691949,1691.9985405942225,1127.6990525265956,563.8495262632978,79.52393140792846,53.00185546874999,26.500927734374994,0.0,0.07609963417053223
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,6,-1.0,1330.6317376980603,726.0584036509196,483.7646484375,241.88232421875,4.356350421905518,2.902587890625,1.4512939453125,0.0,0.006796121597290039
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,35,-1.0,2276.602159576525,1393.7010874067034,928.8406808035713,464.42034040178567,48.779538059234625,32.509423828124994,16.254711914062497,0.0,0.04977917671203613
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,28,47.120886945724486,4264.525582569005,1682.8888194901601,1121.630859375,560.8154296875,47.120886945724486,31.4056640625,15.70283203125,0.0,0.04562640190124512
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,9,-1.0,1802.4989198790913,1045.1850424872503,696.5017361111112,348.2508680555556,9.406665382385253,6.268515625000001,3.1342578125000005,0.0,0.011522054672241211
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,9,-1.0,1796.7592274612732,1047.4171617296006,697.9904513888887,348.99522569444434,9.426754455566407,6.2819140624999985,3.1409570312499993,0.0,0.011456012725830078
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,9,19.282090692520143,4471.883808150104,2142.454521391127,1428.0034722222222,714.0017361111111,19.282090692520143,12.85203125,6.426015625,0.0,0.018227815628051758
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,9,-1.0,1815.730992773742,1049.6359613206653,699.4574652777778,349.7287326388889,9.446723651885986,6.295117187500001,3.1475585937500004,0.0,0.011747598648071289
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,28,47.07893745422363,4204.923580160598,1681.3906233651294,1120.630580357143,560.3152901785714,47.07893745422363,31.377656249999998,15.688828124999999,0.0,0.04592466354370117
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,9,-1.0,1803.2340344648621,1048.2153669993081,698.5286458333334,349.2643229166667,9.433938302993774,6.2867578125,3.14337890625,0.0,0.01134943962097168
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,200,300,<-parameter / result->,29,48.692944545745846,4260.9581779743085,1679.0670533015807,1119.084051724138,559.542025862069,48.692944545745846,32.4534375,16.22671875,0.0,0.04707908630371094
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,21,34.931812343597414,4029.8846835106065,1663.4196354094006,1108.6523437499998,554.3261718749999,34.931812343597414,23.281699218749996,11.640849609374998,0.0,0.0347902774810791
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,694,-1.0,2896.1973217686045,1423.717934803592,948.8417040030606,474.4208520015303,988.0602467536928,658.496142578124,329.248071289062,0.0,1.0088751316070557
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,20,33.34038789749145,4004.7579567909147,1667.0193948745725,1111.048828125,555.5244140625,33.34038789749145,22.2209765625,11.11048828125,0.0,0.03335118293762207
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,21,35.04975785255433,4084.325674623149,1669.036088216873,1112.3856026785716,556.1928013392858,35.04975785255433,23.36009765625,11.680048828125,0.0,0.03532719612121582
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,1599,2289.061303329471,3484.0343538673965,1431.558038354891,954.0665674835824,477.0332837417912,2289.061303329471,1525.5524414062484,762.7762207031242,0.0,2.3536903858184814
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,10,-1.0,1826.8089429521542,1061.2079648971558,707.1757812499999,353.58789062499994,10.612079648971557,7.0717578125,3.53587890625,0.0,0.012820243835449219
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,6,-1.0,1340.1448762179893,729.3079868952433,485.92285156250006,242.96142578125003,4.37584792137146,2.915537109375,1.4577685546875,0.0,0.006811618804931641
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,20,33.356647901535034,4036.975641399998,1667.8323950767517,1111.5908203125,555.79541015625,33.356647901535034,22.23181640625,11.115908203125,0.0,0.0329737663269043
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,1369,1960.4897021293677,3466.5877193537144,1432.0596801529348,954.4007373082538,477.2003686541269,1960.4897021293677,1306.5746093749995,653.2873046874997,0.0,2.013705015182495
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,210,300,<-parameter / result->,6,-1.0,1351.7842883762519,745.6047709782918,496.787109375,248.3935546875,4.47362862586975,2.9807226562499998,1.4903613281249999,0.0,0.006859302520751953
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,84,119.13180651664734,3892.2062380824564,1418.2357918648495,945.1863606770836,472.5931803385418,119.13180651664734,79.39565429687502,39.69782714843751,0.0,0.12501907348632812
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,86,121.84264774322509,3863.16559903191,1416.774973758431,944.213299418605,472.1066497093025,121.84264774322509,81.20234375000003,40.60117187500001,0.0,0.12776446342468262
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,12,-1.0,1821.5549863655588,1076.1602083841958,717.138671875,358.5693359375,12.91392250061035,8.6056640625,4.30283203125,0.0,0.015825748443603516
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,85,120.48460454940793,3891.662748808056,1417.4659358753875,944.6771599264707,472.33857996323536,120.48460454940793,80.29755859375001,40.148779296875006,0.0,0.1253831386566162
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,87,123.18993930816652,3869.5235682483917,1415.9763138869714,943.6854570761495,471.84272853807477,123.18993930816652,82.100634765625,41.0503173828125,0.0,0.12786316871643066
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,12,-1.0,1820.7148468846376,1074.316636721293,715.91796875,357.958984375,12.891799640655517,8.591015625,4.2955078125,0.0,0.015314340591430664
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,12,-1.0,1819.7303327595955,1080.6507126490274,720.1432291666667,360.07161458333337,12.96780855178833,8.64171875,4.320859375,0.0,0.015618085861206055
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,7,-1.0,1319.5682108027347,734.7669492449079,489.56752232142856,244.78376116071428,5.143368644714355,3.42697265625,1.713486328125,0.0,0.007867097854614258
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,16,26.416679325103765,3836.698511280638,1651.0424578189852,1100.4052734374998,550.2026367187499,26.416679325103765,17.606484374999997,8.803242187499999,0.0,0.026300907135009766
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,220,300,<-parameter / result->,12,-1.0,1812.69083686023,1075.7870435714722,716.89453125,358.447265625,12.909444522857667,8.602734375,4.3013671875,0.0,0.015458345413208008
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,16,-1.0,1791.3294004510153,1092.261272072792,727.8833007812501,363.94165039062506,17.476180353164672,11.646132812500001,5.823066406250001,0.0,0.020349979400634766
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,42,59.22737803459167,3708.9216257844514,1410.1756674902779,939.8170107886905,469.90850539434524,59.22737803459167,39.472314453125,19.7361572265625,0.0,0.06267809867858887
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,16,-1.0,1806.1785483579881,1092.6940751075745,728.1689453125001,364.08447265625006,17.48310520172119,11.650703125000001,5.825351562500001,0.0,0.0205233097076416
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,42,59.158792972564704,3667.4585533482627,1408.5426898229691,938.726515997024,469.363257998512,59.158792972564704,39.42651367187501,19.713256835937504,0.0,0.06287360191345215
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,16,-1.0,1805.7439896406167,1090.2422350645065,726.5332031249999,363.26660156249994,17.443875761032103,11.624531249999999,5.812265624999999,0.0,0.020726442337036133
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,16,-1.0,1790.9566932800565,1090.235182642937,726.52587890625,363.262939453125,17.44376292228699,11.6244140625,5.81220703125,0.0,0.020940542221069336
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,43,60.51564478874206,3672.350591881322,1407.3405764823735,937.9258266715118,468.9629133357559,60.51564478874206,40.33081054687501,20.165405273437504,0.0,0.0639488697052002
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,43,60.49984989166259,3674.6374287051012,1406.973253294479,937.6839571220931,468.8419785610466,60.49984989166259,40.320410156250006,20.160205078125003,0.0,0.06427192687988281
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,42,59.15496544837953,3659.4393295295677,1408.4515582947508,938.6695498511903,469.3347749255951,59.15496544837953,39.42412109374999,19.712060546874994,0.0,0.06266069412231445
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,230,300,<-parameter / result->,42,59.18046789169312,3709.389652494381,1409.0587593260266,939.0648251488096,469.5324125744048,59.18046789169312,39.44072265625,19.720361328125,0.0,0.06357836723327637
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,12,19.51198852539063,3572.469242609868,1625.9990437825527,1083.7060546875,541.85302734375,19.51198852539063,13.00447265625,6.502236328125,0.0,0.02011251449584961
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,12,19.590048990249635,3618.5102567301983,1632.5040825208027,1088.0419921875,544.02099609375,19.590048990249635,13.056503906249999,6.528251953124999,0.0,0.02073526382446289
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,8,14.917131528854371,3592.0449092984127,1864.6414411067965,1242.7990722656248,621.3995361328124,14.917131528854371,9.942392578124998,4.971196289062499,0.0,0.015166044235229492
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,29,40.54856791496277,3543.3528096374666,1398.2264798263022,931.8477235991382,465.9238617995691,40.54856791496277,27.02358398437501,13.511791992187504,0.0,0.044199466705322266
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,12,19.59795461654663,3555.852217562986,1633.1628847122192,1088.4814453125,544.24072265625,19.59795461654663,13.06177734375,6.530888671875,0.0,0.020392417907714844
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,28,39.28112926483154,3545.5408103465825,1402.8974737439837,934.9679129464284,467.4839564732142,39.28112926483154,26.179101562499998,13.089550781249999,0.0,0.04186511039733887
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,28,39.23801336288453,3527.068537331769,1401.357620103019,933.9372907366073,466.96864536830367,39.23801336288453,26.150244140625006,13.075122070312503,0.0,0.042279720306396484
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,6,12.502884597778321,3797.1640586429207,2083.81409962972,1388.9192708333333,694.4596354166666,12.502884597778321,8.333515625,4.1667578125,0.0,0.012485265731811523
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,8,14.842369823455812,3659.010677266124,1855.2962279319765,1236.56982421875,618.284912109375,14.842369823455812,9.89255859375,4.946279296875,0.0,0.015061140060424805
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,240,300,<-parameter / result->,8,14.918258981704712,3665.62140774727,1864.782372713089,1242.89306640625,621.446533203125,14.918258981704712,9.94314453125,4.971572265625,0.0,0.015310049057006836
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,38,-1.0,1788.1008098735242,1123.4597477160003,748.6759868421051,374.33799342105254,42.69147041320801,28.449687499999996,14.224843749999998,0.0,0.0494990348815918
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,10,16.202599287033085,3452.811817563379,1620.2599287033083,1079.8828125,539.94140625,16.202599287033085,10.798828125,5.3994140625,0.0,0.01699542999267578
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,39,-1.0,1824.5560011323657,1125.5325574141284,750.0600961538462,375.0300480769231,43.89576973915101,29.25234375,14.626171875,0.0,0.061214447021484375
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,38,-1.0,1829.617063430961,1123.8867571479393,748.961759868421,374.4808799342105,42.7076967716217,28.460546875,14.2302734375,0.0,0.04991769790649414
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,36,-1.0,1818.4975893171702,1119.3819591734143,745.95703125,372.978515625,40.297750530242915,26.854453125,13.4272265625,0.0,0.04680371284484863
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,10,16.104205894470216,3419.4900228373226,1610.4205894470217,1073.3203125,536.66015625,16.104205894470216,10.733203125,5.3666015625,0.0,0.017215490341186523
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,7,12.899461431503296,3528.209363451464,1842.780204500471,1228.2324218749998,614.1162109374999,12.899461431503296,8.597626953125,4.2988134765625,0.0,0.013283491134643555
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,40,-1.0,1811.1279179426222,1125.5714168548584,750.0820312500001,375.04101562500006,45.02285667419433,30.003281250000004,15.001640625000002,0.0,0.05206441879272461
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,22,30.571975183486934,3385.176697550378,1389.6352356130424,926.123046875,463.0615234375,30.571975183486934,20.37470703125,10.187353515625,0.0,0.033419132232666016
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,250,300,<-parameter / result->,21,29.25158486366272,3342.584282549601,1392.9326125553675,928.3203124999999,464.16015624999994,29.25158486366272,19.4947265625,9.74736328125,0.0,0.03215479850769043
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,6,10.893961019515991,3318.0300245338044,1815.660169919332,1210.1432291666667,605.0716145833334,10.893961019515991,7.260859375,3.6304296875,0.0,0.011715412139892578
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,264,-1.0,1755.2996324290891,1143.5068378303986,762.0330255681816,381.0165127840908,301.88580518722523,201.17671874999996,100.58835937499998,0.0,0.3491373062133789
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,9,14.442881612777711,3282.71424247601,1604.764623641968,1069.55078125,534.775390625,14.442881612777711,9.62595703125,4.812978515625,0.0,0.015482902526855469
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,216,-1.0,1648.6149411324077,1140.8620890864615,760.2723524305554,380.1361762152777,246.4262112426757,164.218828125,82.1094140625,0.0,0.28582239151000977
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,17,23.510234594345093,3245.208785262748,1382.9549761379467,921.6739430147057,460.83697150735287,23.510234594345093,15.668457031249998,7.834228515624999,0.0,0.02614617347717285
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,9,14.439460792541501,3287.8533783206285,1604.3845325046113,1069.296875,534.6484375,14.439460792541501,9.623671875,4.8118359375,0.0,0.015807151794433594
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,17,23.49886679649353,3250.3985502018736,1382.286282146678,921.2287454044117,460.61437270220586,23.49886679649353,15.660888671874998,7.830444335937499,0.0,0.026210546493530273
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,9,14.39785499572754,3238.02716458992,1599.761666191949,1066.2109375000002,533.1054687500001,14.39785499572754,9.5958984375,4.79794921875,0.0,0.015488386154174805
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,18,24.885231161117556,3325.5758044189706,1382.5128422843088,921.3812934027778,460.6906467013889,24.885231161117556,16.58486328125,8.292431640625,0.0,0.02804851531982422
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,260,300,<-parameter / result->,18,24.861377334594728,3277.357138933959,1381.1876296997073,920.4969618055555,460.24848090277777,24.861377334594728,16.5689453125,8.28447265625,0.0,0.027411937713623047
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,270,300,<-parameter / result->,8,12.719799070358278,3192.7502254207952,1589.9748837947848,1059.68994140625,529.844970703125,12.719799070358278,8.47751953125,4.238759765625,0.0,0.013982534408569336
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,270,300,<-parameter / result->,15,20.686694002151487,3187.0124384668097,1379.1129334767659,919.1145833333334,459.5572916666667,20.686694002151487,13.78671875,6.893359375,0.0,0.023499250411987305
10,10,3,1000,0,0,100.0,200.0,False,-2,2000,270,300,<-parameter / result->,5,10.3093701839447,3479.9372832044023,2061.8740367889404,1374.296875,687.1484375,10.3093701839447,6.871484375,3.4357421875,0.0,0.010849475860595703
